Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession
SRR31821087,WGS,147.63,136479453,PRJNA1102327,SAMN45953368,Viral,46720883,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181237,USA,,USA,CATTLE,NextSeq 2000,24-036581-007,24-036581-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:35,1,24-036581-007,SRP503016,H5N1,"MILK, BULK TANK",SRS23633463
SRR31821088,WGS,147.56,148227445,PRJNA1102327,SAMN45953367,Viral,50569972,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181236,USA,,USA,CATTLE,NextSeq 2000,24-036581-006,24-036581-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:06,1,24-036581-006,SRP503016,H5N1,"MILK, BULK TANK",SRS23633462
SRR31821089,WGS,148.3,121467697,PRJNA1102327,SAMN45953366,Viral,41409439,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181235,USA,,USA,CATTLE,NextSeq 2000,24-036581-004,24-036581-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:05,1,24-036581-004,SRP503016,H5N1,"MILK, BULK TANK",SRS23633460
SRR31821090,WGS,147.31,172597614,PRJNA1102327,SAMN45953365,Viral,59218534,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181234,USA,,USA,CATTLE,NextSeq 2000,24-036581-003,24-036581-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:09,2024-12-24 11:48:07,1,24-036581-003,SRP503016,H5N1,"MILK, BULK TANK",SRS23633461
SRR31821091,WGS,147.34,254924213,PRJNA1102327,SAMN45953194,Viral,89729389,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181233,USA,,USA,CATTLE,NextSeq 2000,24-036356-001,24-036356-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:33,1,24-036356-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633459
SRR31821092,WGS,148.11,108946984,PRJNA1102327,SAMN45953364,Viral,37454863,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181232,USA,,USA,CATTLE,NextSeq 2000,24-036581-002,24-036581-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:09,2024-12-24 11:48:06,1,24-036581-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633458
SRR31821093,WGS,147.56,150079039,PRJNA1102327,SAMN45953363,Viral,51419694,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181231,USA,,USA,CATTLE,NextSeq 2000,24-036579-005,24-036579-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:48:07,1,24-036579-005,SRP503016,H5N1,"MILK, BULK TANK",SRS23633457
SRR31821094,WGS,147.73,142546203,PRJNA1102327,SAMN45953362,Viral,48937736,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181230,USA,,USA,CATTLE,NextSeq 2000,24-036579-004,24-036579-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:34,1,24-036579-004,SRP503016,H5N1,"MILK, BULK TANK",SRS23633455
SRR31821095,WGS,147.52,159323950,PRJNA1102327,SAMN45953361,Viral,54280807,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181229,USA,,USA,CATTLE,NextSeq 2000,24-036579-003,24-036579-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:48:08,1,24-036579-003,SRP503016,H5N1,"MILK, BULK TANK",SRS23633456
SRR31821096,WGS,148.16,136045209,PRJNA1102327,SAMN45953360,Viral,46611251,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181228,USA,,USA,CATTLE,NextSeq 2000,24-036579-002,24-036579-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:09,2024-12-24 11:48:07,1,24-036579-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633454
SRR31821097,WGS,146.85,266417071,PRJNA1102327,SAMN45953301,Viral,93690693,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181227,USA,,USA,CATTLE,NextSeq 2000,24-036538-002,24-036538-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:10,1,24-036538-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633453
SRR31821098,WGS,147.93,190771879,PRJNA1102327,SAMN45953300,Viral,67833170,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181226,USA,,USA,CATTLE,NextSeq 2000,24-036538-001,24-036538-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:07,1,24-036538-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633452
SRR31821099,WGS,147.82,162583113,PRJNA1102327,SAMN45953299,Viral,57499701,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181225,USA,,USA,CATTLE,NextSeq 2000,24-036537-003,24-036537-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:08,1,24-036537-003,SRP503016,H5N1,"MILK, BULK TANK",SRS23633451
SRR31821100,WGS,147.43,214129670,PRJNA1102327,SAMN45953298,Viral,76074964,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181224,USA,,USA,CATTLE,NextSeq 2000,24-036537-002,24-036537-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:12,1,24-036537-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633450
SRR31821101,WGS,147.5,179094990,PRJNA1102327,SAMN45953297,Viral,63510025,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181223,USA,,USA,CATTLE,NextSeq 2000,24-036536-002,24-036536-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:36,1,24-036536-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633449
SRR31821102,WGS,147.34,250176639,PRJNA1102327,SAMN45953296,Viral,88237444,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181222,USA,,USA,CATTLE,NextSeq 2000,24-036536-001,24-036536-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:42,1,24-036536-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633447
SRR31821103,WGS,148.08,260110567,PRJNA1102327,SAMN45953295,Viral,92778386,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181221,USA,,USA,CATTLE,NextSeq 2000,24-036535-003,24-036535-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:13,1,24-036535-003,SRP503016,H5N1,"MILK, BULK TANK",SRS23633448
SRR31821104,WGS,148.3,238435756,PRJNA1102327,SAMN45953187,Viral,85769595,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181220,USA,,USA,CATTLE,NextSeq 2000,24-036352-001,24-036352-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:11,1,24-036352-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633446
SRR31821105,WGS,147.89,116649851,PRJNA1102327,SAMN45953294,Viral,41797055,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181219,USA,,USA,CATTLE,NextSeq 2000,24-036535-001,24-036535-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:37,1,24-036535-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633444
SRR31821106,WGS,144.52,488247364,PRJNA1102327,SAMN45953293,Viral,171800445,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181218,USA,,USA,CATTLE,NextSeq 2000,24-036533-001,24-036533-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:09,2024-12-24 11:48:16,1,24-036533-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633443
SRR31821107,WGS,145.83,324465689,PRJNA1102327,SAMN45953292,Viral,114639630,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181217,USA,,USA,CATTLE,NextSeq 2000,24-036532-001,24-036532-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:49,1,24-036532-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633442
SRR31821108,WGS,148.33,169758805,PRJNA1102327,SAMN45953291,Viral,60838975,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181216,USA,,USA,CATTLE,NextSeq 2000,24-036531-001,24-036531-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:09,2024-12-24 11:48:10,1,24-036531-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633445
SRR31821109,WGS,148.01,109595178,PRJNA1102327,SAMN45953290,Viral,37472487,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181215,USA,,USA,CATTLE,NextSeq 2000,24-036522-001,24-036522-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:09,1,24-036522-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633441
SRR31821110,WGS,147.39,86755542,PRJNA1102327,SAMN45953289,Viral,31020191,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181214,USA,,USA,CATTLE,NextSeq 2000,24-036521-001,24-036521-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:10,1,24-036521-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633439
SRR31821111,WGS,148.17,189895857,PRJNA1102327,SAMN45953288,Viral,67792976,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181213,USA,,USA,CATTLE,NextSeq 2000,24-036520-001,24-036520-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:48:30,1,24-036520-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633440
SRR31821112,WGS,147.92,247314839,PRJNA1102327,SAMN45953287,Viral,87813661,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181212,USA,,USA,CATTLE,NextSeq 2000,24-036494-001,24-036494-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:04,2024-12-24 11:48:13,1,24-036494-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633438
SRR31821113,WGS,147.48,152477879,PRJNA1102327,SAMN45953286,Viral,54284633,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181211,USA,,USA,CATTLE,NextSeq 2000,24-036426-002,24-036426-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:07,2024-12-24 11:48:11,1,24-036426-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633436
SRR31821114,WGS,147.81,196948531,PRJNA1102327,SAMN45953285,Viral,69601735,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181210,USA,,USA,CATTLE,NextSeq 2000,24-036426-001,24-036426-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:03,2024-12-24 11:48:14,1,24-036426-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633435
SRR31821115,WGS,147.82,323989620,PRJNA1102327,SAMN45953186,Viral,114055067,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181209,USA,,USA,CATTLE,NextSeq 2000,24-036351-001,24-036351-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:03,2024-12-24 11:48:37,1,24-036351-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633437
SRR31821116,WGS,148.31,131631510,PRJNA1102327,SAMN45953284,Viral,46764165,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181208,USA,,USA,CATTLE,NextSeq 2000,24-036424-001,24-036424-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:11,1,24-036424-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633434
SRR31821117,WGS,147.55,174824503,PRJNA1102327,SAMN45953283,Viral,61583463,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181207,USA,,USA,CATTLE,NextSeq 2000,24-036423-002,24-036423-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:11,1,24-036423-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633433
SRR31821118,WGS,148.48,241688160,PRJNA1102327,SAMN45953282,Viral,86202978,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181206,USA,,USA,CATTLE,NextSeq 2000,24-036422-001,24-036422-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:31,1,24-036422-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633432
SRR31821119,WGS,147.76,296281983,PRJNA1102327,SAMN45953281,Viral,104923202,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181205,USA,,USA,CATTLE,NextSeq 2000,24-036421-001,24-036421-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:14,1,24-036421-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633431
SRR31821120,WGS,147.64,192015091,PRJNA1102327,SAMN45953280,Viral,68459604,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181204,USA,,USA,CATTLE,NextSeq 2000,24-036420-001,24-036420-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:13,1,24-036420-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633430
SRR31821121,WGS,146.5,135795409,PRJNA1102327,SAMN45953279,Viral,48322047,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181203,USA,,USA,CATTLE,NextSeq 2000,24-036418-001,24-036418-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:11,1,24-036418-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633429
SRR31821122,WGS,147.76,141539928,PRJNA1102327,SAMN45953278,Viral,50473109,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181202,USA,,USA,CATTLE,NextSeq 2000,24-036417-001,24-036417-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:13,1,24-036417-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633428
SRR31821123,WGS,148.07,191411969,PRJNA1102327,SAMN45953277,Viral,68536013,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181201,USA,,USA,CATTLE,NextSeq 2000,24-036416-002,24-036416-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:13,1,24-036416-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633427
SRR31821124,WGS,147.92,205149198,PRJNA1102327,SAMN45953276,Viral,73086747,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181200,USA,,USA,CATTLE,NextSeq 2000,24-036416-001,24-036416-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:11,2024-12-24 11:48:14,1,24-036416-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633426
SRR31821125,WGS,147.75,234322045,PRJNA1102327,SAMN45953275,Viral,83262058,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181199,USA,,USA,CATTLE,NextSeq 2000,24-036415-001,24-036415-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:48:14,1,24-036415-001,SRP503016,H5N1,"MILK, BULK TANK",SRS23633425
SRR31821126,WGS,121.46,1316976,PRJNA1102327,SAMN45953185,Viral,544597,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181198,USA,,USA,CATTLE,NextSeq 2000,24-036350-002,24-036350-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:47:59,1,24-036350-002,SRP503016,H5N1,"MILK, BULK TANK",SRS23633424
SRR31821127,WGS,147.99,64767800,PRJNA1102327,SAMN45953176,Viral,22222797,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181197,USA,,USA,CATTLE,NextSeq 2000,24-035196-003,24-035196-003-original-repeat3,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:48:36,1,24-035196-003,SRP503016,H5N1,"MILK, BULK TANK",SRS23633423
SRR31821128,WGS,148.07,87670954,PRJNA1102327,SAMN45953175,Viral,30108651,USDA-NVSL,2024,public,"fastq,run.zq,run","gs,s3","s3.us-east-1,gs.us-east1",SRX27181196,USA,,USA,CATTLE,NextSeq 2000,24-034953-002,24-034953-002-original-repeat3,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-24 11:52:10,2024-12-24 11:48:34,1,24-034953-002,SRP503016,H5N1,milk,SRS23633422
SRR31840196,WGS,147.6,75800519,PRJNA1102327,SAMN45999207,Viral,27035261,USDA-NVSL,2024,public,"run.zq,run,fastq","gs,s3","gs.us-east1,s3.us-east-1",SRX27200328,USA:OR,,USA:OR,PET FOOD,NextSeq 2000,24-037325-013,24-037325-013-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-27 13:00:43,2024-12-27 12:59:34,1,24-037325-013,SRP503016,H5N1,food sample,SRS23650496
SRR31840197,WGS,145.64,51046754,PRJNA1102327,SAMN45999206,Viral,18219170,USDA-NVSL,2024,public,"run.zq,run,fastq","gs,s3","gs.us-east1,s3.us-east-1",SRX27200327,USA:OR,,USA:OR,PET FOOD,NextSeq 2000,24-037325-012,24-037325-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-27 13:12:27,2024-12-27 12:59:34,1,24-037325-012,SRP503016,H5N1,food sample,SRS23650495
SRR31840198,WGS,146.69,68107401,PRJNA1102327,SAMN45999205,Viral,24173463,USDA-NVSL,2024,public,"run.zq,run,fastq","gs,s3","gs.us-east1,s3.us-east-1",SRX27200326,USA:OR,,USA:OR,PET FOOD,NextSeq 2000,24-037325-011,24-037325-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-12-27 13:15:19,2024-12-27 13:00:07,1,24-037325-011,SRP503016,H5N1,food sample,SRS23650494
SRR31888724,WGS,147.27,73087335,PRJNA1102327,SAMN46073974,Viral,25767304,USDA-NVSL,2024-12-06,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27247113,USA: CA,,USA: CA,Cat,NextSeq 2000,24-038279-001,24-038279-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 17:56:04,2025-01-03 17:46:07,1,24-038279-001,SRP503016,H5N1,Nucleic Acid,SRS23692757
SRR31885811,WGS,148.25,181720634,PRJNA1102327,SAMN46070140,Viral,63847356,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244306,USA,,USA,CAT,NextSeq 2000,24-037986-006,24-037986-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:11,2025-01-03 14:59:09,1,24-037986-006,SRP503016,H5N1,nasal swab,SRS23690111
SRR31885812,WGS,147.86,38351027,PRJNA1102327,SAMN46070139,Viral,14010237,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244305,USA,,USA,CAT,NextSeq 2000,24-037986-004,24-037986-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:11,2025-01-03 14:59:42,1,24-037986-004,SRP503016,H5N1,nasal swab,SRS23690110
SRR31885813,WGS,148.4,117208212,PRJNA1102327,SAMN46070138,Viral,41643911,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244304,USA,,USA,CAT,NextSeq 2000,24-037985-008,24-037985-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:10,2025-01-03 14:59:46,1,24-037985-008,SRP503016,H5N1,nasal swab,SRS23690109
SRR31885814,WGS,145.32,212478900,PRJNA1102327,SAMN46070057,Viral,74074215,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244303,USA,,USA,CATTLE,NextSeq 2000,24-037046-003,24-037046-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:08,2025-01-03 14:59:52,1,24-037046-003,SRP503016,H5N1,"MILK, BULK TANK",SRS23690108
SRR31885815,WGS,147.63,148326467,PRJNA1102327,SAMN46070137,Viral,52328036,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244302,USA,,USA,CAT,NextSeq 2000,24-037985-004,24-037985-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:10,2025-01-03 15:00:05,1,24-037985-004,SRP503016,H5N1,TISSUE,SRS23690107
SRR31885816,WGS,148.01,156172857,PRJNA1102327,SAMN46070136,Viral,54923306,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244301,USA,,USA,CAT,NextSeq 2000,24-037985-002,24-037985-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:09,2025-01-03 14:59:52,1,24-037985-002,SRP503016,H5N1,TISSUE,SRS23690106
SRR31885817,WGS,148.59,88252529,PRJNA1102327,SAMN46070135,Viral,31140800,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244300,USA,,USA,CHICKEN,NextSeq 2000,24-037984-003,24-037984-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:09,2025-01-03 15:00:02,1,24-037984-003,SRP503016,H5N1,OROPHARYNGEAL SWAB,SRS23690105
SRR31885818,WGS,148.05,134287616,PRJNA1102327,SAMN46070134,Viral,47787949,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244299,USA,,USA,CHICKEN,NextSeq 2000,24-037984-002,24-037984-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:09,2025-01-03 14:59:58,1,24-037984-002,SRP503016,H5N1,OROPHARYNGEAL SWAB,SRS23690104
SRR31885819,WGS,148.15,140183728,PRJNA1102327,SAMN46070133,Viral,49249380,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244298,USA,,USA,CHICKEN,NextSeq 2000,24-037984-001,24-037984-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:09,2025-01-03 14:59:55,1,24-037984-001,SRP503016,H5N1,OROPHARYNGEAL SWAB,SRS23690102
SRR31885820,WGS,147.42,154205209,PRJNA1102327,SAMN46070132,Viral,53442310,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244297,USA,,USA,CATTLE,NextSeq 2000,24-037839-001,24-037839-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:09,2025-01-03 15:00:06,1,24-037839-001,SRP503016,H5N1,milk,SRS23690103
SRR31885821,WGS,147.71,155062076,PRJNA1102327,SAMN46070131,Viral,53936548,USDA-NVSL,2024,public,"run,run.zq,fastq","s3,gs","s3.us-east-1,gs.us-east1",SRX27244296,USA,,USA,CATTLE,NextSeq 2000,24-037834-001,24-037834-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2025-01-03 15:04:09,2025-01-03 15:00:09,1,24-037834-001,SRP503016,H5N1,milk,SRS23690100
