Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source
SRR28980996,WGS,146.82,234910120,SRP503016,SRS21258324,Viral,83028282,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510164,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012377-005-original,24-012377-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012377-005,SRP503016,H5N1,N/A
SRR28980997,WGS,147.01,235229822,SRP503016,SRS21258328,Viral,84174955,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510163,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012377-004-original,24-012377-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012377-004,SRP503016,H5N1,N/A
SRR28980998,WGS,146.43,234284288,SRP503016,SRS21258323,Viral,82785193,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510162,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012377-003-original,24-012377-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012377-003,SRP503016,H5N1,N/A
SRR28980999,WGS,145.74,233193359,SRP503016,SRS21258326,Viral,81684846,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510161,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012377-002-original,24-012377-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012377-002,SRP503016,H5N1,N/A
SRR28981000,WGS,146.61,234581810,SRP503016,SRS21258322,Viral,82538367,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510160,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012377-001-original,24-012377-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012377-001,SRP503016,H5N1,N/A
SRR28981001,WGS,147.25,235593644,SRP503016,SRS21258319,Viral,82674855,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510159,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012346-021-original,24-012346-021-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012346-021,SRP503016,H5N1,N/A
SRR28981002,WGS,146.31,234096179,SRP503016,SRS21258318,Viral,81818285,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510158,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012346-017-original,24-012346-017-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012346-017,SRP503016,H5N1,N/A
SRR28981003,WGS,146.98,235164499,SRP503016,SRS21258321,Viral,82948496,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510157,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012346-013-original,24-012346-013-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012346-013,SRP503016,H5N1,N/A
SRR28981004,WGS,146.34,234144446,SRP503016,SRS21258320,Viral,82988350,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510156,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012346-009-original,24-012346-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012346-009,SRP503016,H5N1,N/A
SRR28981005,WGS,145.80,233281844,SRP503016,SRS21258317,Viral,81843533,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510155,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011573-008-original-repeat,24-011573-008-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-011573-008,SRP503016,H5N1,N/A
SRR28981006,WGS,146.79,234864198,SRP503016,SRS21258315,Viral,82590792,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510154,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012346-005-original,24-012346-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012346-005,SRP503016,H5N1,N/A
SRR28981007,WGS,146.36,234186820,SRP503016,SRS21258316,Viral,83073769,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510153,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012346-001-original,24-012346-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012346-001,SRP503016,H5N1,N/A
SRR28981008,WGS,146.86,234973621,SRP503016,SRS21258314,Viral,83327892,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510152,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-022-original,24-012341-022-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-022,SRP503016,H5N1,N/A
SRR28981009,WGS,146.95,235121020,SRP503016,SRS21258313,Viral,82683201,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510151,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-021-original,24-012341-021-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-021,SRP503016,H5N1,N/A
SRR28981010,WGS,147.27,235634446,SRP503016,SRS21258311,Viral,83306119,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510150,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-020-original,24-012341-020-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-020,SRP503016,H5N1,N/A
SRR28981011,WGS,147.11,235388312,SRP503016,SRS21258312,Viral,82739600,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510149,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-018-original,24-012341-018-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-018,SRP503016,H5N1,N/A
SRR28981012,WGS,146.43,234293253,SRP503016,SRS21258310,Viral,82299641,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510148,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-017-original,24-012341-017-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-017,SRP503016,H5N1,N/A
SRR28981013,WGS,146.32,234113696,SRP503016,SRS21258309,Viral,82812950,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510147,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-016-original,24-012341-016-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-016,SRP503016,H5N1,N/A
SRR28981014,WGS,147.15,235439483,SRP503016,SRS21258308,Viral,82978699,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510146,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-015-original,24-012341-015-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-015,SRP503016,H5N1,N/A
SRR28981015,WGS,147.09,235343070,SRP503016,SRS21258307,Viral,83225073,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510145,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-014-original,24-012341-014-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-014,SRP503016,H5N1,N/A
SRR28981016,WGS,147.67,236268821,SRP503016,SRS21258306,Viral,85236810,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510144,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011573-006-original-repeat,24-011573-006-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-011573-006,SRP503016,H5N1,N/A
SRR28981017,WGS,146.25,234005618,SRP503016,SRS21258305,Viral,82574532,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510143,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-013-original,24-012341-013-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-013,SRP503016,H5N1,N/A
SRR28981018,WGS,147.56,236098074,SRP503016,SRS21258304,Viral,83753104,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510142,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-012-original,24-012341-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:13,2024-04-20T18:12:00Z,1,24-012341-012,SRP503016,H5N1,N/A
SRR28981019,WGS,146.42,234284820,SRP503016,SRS21258303,Viral,82997328,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510141,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-010-original,24-012341-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012341-010,SRP503016,H5N1,N/A
SRR28981020,WGS,146.75,234801847,SRP503016,SRS21258301,Viral,82746900,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510140,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-008-original,24-012341-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012341-008,SRP503016,H5N1,N/A
SRR28981021,WGS,147.09,235347494,SRP503016,SRS21258302,Viral,83083605,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510139,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-007-original,24-012341-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012341-007,SRP503016,H5N1,N/A
SRR28981022,WGS,147.21,235548519,SRP503016,SRS21258300,Viral,83198632,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510138,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-004-original,24-012341-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012341-004,SRP503016,H5N1,N/A
SRR28981023,WGS,146.68,234699025,SRP503016,SRS21258299,Viral,82656240,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510137,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012341-001-original,24-012341-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012341-001,SRP503016,H5N1,N/A
SRR28981024,WGS,146.79,234857362,SRP503016,SRS21258298,Viral,83557559,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510136,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012314-003-original,24-012314-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012314-003,SRP503016,H5N1,N/A
SRR28981025,WGS,147.37,235801703,SRP503016,SRS21258297,Viral,82931714,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510135,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012314-002-original,24-012314-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012314-002,SRP503016,H5N1,N/A
SRR28981026,WGS,146.38,234221949,SRP503016,SRS21258296,Viral,83262676,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510134,USA,North America,USA,CATTLE,Illumina iSeq 100,24-012314-001-original,24-012314-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012314-001,SRP503016,H5N1,N/A
SRR28981027,WGS,146.11,233780292,SRP503016,SRS21258295,Viral,83711004,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510133,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011573-005-original-repeat,24-011573-005-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-011573-005,SRP503016,H5N1,N/A
SRR28981028,WGS,147.40,235848704,SRP503016,SRS21258294,Viral,82690543,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510132,USA,North America,USA,RACCOON,Illumina iSeq 100,24-012313-002-original,24-012313-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012313-002,SRP503016,H5N1,N/A
SRR28981029,WGS,146.07,233707545,SRP503016,SRS21258293,Viral,83126073,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510131,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-012234-003-original,24-012234-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012234-003,SRP503016,H5N1,N/A
SRR28981030,WGS,145.82,233308896,SRP503016,SRS21258292,Viral,81628997,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510130,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-012234-002-original,24-012234-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012234-002,SRP503016,H5N1,N/A
SRR28981031,WGS,145.37,232594627,SRP503016,SRS21258291,Viral,80809981,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510129,USA,North America,USA,DOMESTIC CAT,Illumina iSeq 100,24-012168-003-original,24-012168-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012168-003,SRP503016,H5N1,N/A
SRR28981032,WGS,145.55,232877614,SRP503016,SRS21258290,Viral,82223269,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510128,USA,North America,USA,DOMESTIC CAT,Illumina iSeq 100,24-012168-002-original,24-012168-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012168-002,SRP503016,H5N1,N/A
SRR28981033,WGS,146.20,233925019,SRP503016,SRS21258289,Viral,83304857,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510127,USA,North America,USA,DOMESTIC CAT,Illumina iSeq 100,24-012168-001-original,24-012168-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012168-001,SRP503016,H5N1,N/A
SRR28981034,WGS,145.84,233346278,SRP503016,SRS21258288,Viral,82598692,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510126,USA,North America,USA,TURKEY,Illumina iSeq 100,24-012167-001-original,24-012167-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-012167-001,SRP503016,H5N1,N/A
SRR28981035,WGS,146.16,233847956,SRP503016,SRS21258287,Viral,83471967,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510125,USA,North America,USA,TURKEY,Illumina iSeq 100,24-011958-001-original,24-011958-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-011958-001,SRP503016,H5N1,N/A
SRR28981036,WGS,146.31,234103536,SRP503016,SRS21258286,Viral,84254391,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510124,USA,North America,USA,DOMESTIC CAT,Illumina iSeq 100,24-011929-002-original,24-011929-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-011929-002,SRP503016,H5N1,N/A
SRR28981037,WGS,146.53,234447768,SRP503016,SRS21258285,Viral,83634571,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510123,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011802-001-original,24-011802-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-011802-001,SRP503016,H5N1,N/A
SRR28981038,WGS,146.51,234420792,SRP503016,SRS21258284,Viral,81834948,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510122,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011573-002-original-repeat,24-011573-002-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-011573-002,SRP503016,H5N1,N/A
SRR28981039,WGS,145.49,232784137,SRP503016,SRS21258283,Viral,82045271,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24510121,USA,North America,USA,DOMESTIC CAT,Illumina iSeq 100,24-011518-002-original-repeat,24-011518-002-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-10 00:44:12,2024-04-20T18:12:00Z,1,24-011518-002,SRP503016,H5N1,N/A
SRR28912777,WGS,144.17,26629069,SRP503016,SRS21220926,Viral,8688874,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469122,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011573-007,24-011573-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011573-007,SRP503016,H5N1,N/A
SRR28912778,WGS,140.38,2723519,SRP503016,SRS21220925,Viral,952543,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469121,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011573-004,24-011573-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011573-004,SRP503016,H5N1,N/A
SRR28912779,WGS,145.02,68091212,SRP503016,SRS21220924,Viral,23200834,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469120,USA,North America,USA,TURKEY,Illumina iSeq 100,24-011426-001,24-011426-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011426-001,SRP503016,H5N1,N/A
SRR28912780,WGS,143.11,59167929,SRP503016,SRS21220923,Viral,18162146,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469119,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-011263-003,24-011263-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011263-003,SRP503016,H5N1,N/A
SRR28912781,WGS,145.51,44594425,SRP503016,SRS21220922,Viral,13965955,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469118,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-011263-002,24-011263-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011263-002,SRP503016,H5N1,N/A
SRR28912782,WGS,140.85,101996495,SRP503016,SRS21220921,Viral,31755397,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469117,USA,North America,USA,CHICKEN,Illumina iSeq 100,24-011263-001,24-011263-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011263-001,SRP503016,H5N1,N/A
SRR28912783,WGS,144.78,17910484,SRP503016,SRS21220920,Viral,5599430,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469116,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011231-006,24-011231-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:47,2024-04-20T18:12:00Z,1,24-011231-006,SRP503016,H5N1,N/A
SRR28912784,WGS,223.62,28528902,SRP503016,SRS21220919,Viral,14020743,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469115,USA,North America,USA,CATTLE,Illumina MiSeq,24-010071-015,24-010071-015-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:46,2024-04-20T18:12:00Z,1,24-010071-015,SRP503016,H5N1,N/A
SRR28912785,WGS,142.45,20056305,SRP503016,SRS21220918,Viral,6255884,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469114,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011231-004,24-011231-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:46,2024-04-20T18:12:00Z,1,24-011231-004,SRP503016,H5N1,N/A
SRR28912786,WGS,144.03,34218217,SRP503016,SRS21220917,Viral,10699174,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469113,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011231-003,24-011231-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:46,2024-04-20T18:12:00Z,1,24-011231-003,SRP503016,H5N1,N/A
SRR28912787,WGS,145.00,237294245,SRP503016,SRS21220916,Viral,75432408,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469112,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011231-002,24-011231-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:46,2024-04-20T18:12:00Z,1,24-011231-002,SRP503016,H5N1,N/A
SRR28912788,WGS,143.64,45292501,SRP503016,SRS21220915,Viral,14169427,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469111,USA,North America,USA,CATTLE,Illumina iSeq 100,24-011231-001,24-011231-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:46,2024-04-20T18:12:00Z,1,24-011231-001,SRP503016,H5N1,N/A
SRR28912789,WGS,141.56,95752648,SRP503016,SRS21220913,Viral,29759236,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24469110,USA,North America,USA,TURKEY,Illumina iSeq 100,24-011230-002,24-011230-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,PLATFORM,2024-05-06 18:19:46,2024-04-20T18:12:00Z,1,24-011230-002,SRP503016,H5N1,N/A
